suite,program,label,label_jit,label_aot,avg_bb_out_degree,avg_bb_size,basic_block_count,br_density,br_instr_count,call_bb_ratio,call_density,call_instr_count,compute_density,compute_instr_count,compute_mem_ratio,func_count,indirect_call_count,io_call_count,io_density,loop_instr_count,ls_ratio,max_loop_depth,mem_instr_count,syscall_count,syscall_density,total_instr_count,mean_L1_dcache_load_misses_native,mean_L1_dcache_loads_native,mean_LLC_load_misses_native,mean_LLC_loads_native,mean_branch_misses_native,mean_branches_native,mean_cycles_native,mean_instructions_native,mean_L1_dcache_load_misses_wasm_aot,mean_L1_dcache_loads_wasm_aot,mean_LLC_load_misses_wasm_aot,mean_LLC_loads_wasm_aot,mean_branch_misses_wasm_aot,mean_branches_wasm_aot,mean_cycles_wasm_aot,mean_instructions_wasm_aot,mean_L1_dcache_load_misses_wasm_jit,mean_L1_dcache_loads_wasm_jit,mean_LLC_load_misses_wasm_jit,mean_LLC_loads_wasm_jit,mean_branch_misses_wasm_jit,mean_branches_wasm_jit,mean_cycles_wasm_jit,mean_instructions_wasm_jit,std_L1_dcache_load_misses_native,std_L1_dcache_loads_native,std_LLC_load_misses_native,std_LLC_loads_native,std_branch_misses_native,std_branches_native,std_cycles_native,std_instructions_native,std_L1_dcache_load_misses_wasm_aot,std_L1_dcache_loads_wasm_aot,std_LLC_load_misses_wasm_aot,std_LLC_loads_wasm_aot,std_branch_misses_wasm_aot,std_branches_wasm_aot,std_cycles_wasm_aot,std_instructions_wasm_aot,std_L1_dcache_load_misses_wasm_jit,std_L1_dcache_loads_wasm_jit,std_LLC_load_misses_wasm_jit,std_LLC_loads_wasm_jit,std_branch_misses_wasm_jit,std_branches_wasm_jit,std_cycles_wasm_jit,std_instructions_wasm_jit,perf_run_count_native,perf_run_count_wasm_aot,perf_run_count_wasm_jit,branch_miss_rate_native,l1_load_miss_rate_native,llc_load_miss_rate_native,ipc_native,branch_miss_rate_wasm_jit,l1_load_miss_rate_wasm_jit,llc_load_miss_rate_wasm_jit,ipc_wasm_jit,branch_miss_rate_wasm_aot,l1_load_miss_rate_wasm_aot,llc_load_miss_rate_wasm_aot,ipc_wasm_aot,cycles_ratio_jit_over_native,cycles_ratio_aot_over_native,instructions_ratio_jit_over_native,instructions_ratio_aot_over_native,delta_branch_miss_rate_jit,delta_branch_miss_rate_aot,delta_l1_load_miss_rate_jit,delta_l1_load_miss_rate_aot,delta_llc_load_miss_rate_jit,delta_llc_load_miss_rate_aot,delta_ipc_jit,delta_ipc_aot
poly,cholesky,similar,,,1.25,10.375,16,0.096386,16,0.1875,0.018072,3,0.03012,5,0.076923,4,0,0,0.0,0,0.391566,4,65,0,0.0,166,11265913335.6,14742699900.1,30774981.5,672772297.5,5983049.1,2735491272.8,69641189986.5,39718623066.4,11086756655.8,26745723169.0,17958454.7,638784970.1,6085401.5,17408400578.2,64074887207.4,120448610427.9,11113436029.0,26746711541.5,17775672.3,688080282.1,6094443.5,17409050654.1,64572081241.0,120452585022.0,82307876.03453924,1133635.3874132663,1461591.1006338454,45422700.55537792,6158.34583580155,792393.9409947927,2198789952.4682336,4563510.716238519,100177890.16324325,858717.1330636042,700073.3797521277,60715380.79096898,6403.625279653923,591736.2762746724,1566904551.5815134,3447624.0055820136,37680679.66966029,349866.5794311712,407204.1036073652,73720176.6902932,6371.6854782179435,237315.8454126618,722994124.6911465,1383113.3045223402,10,10,10,0.00218719363482957,0.7641689386571304,0.04574353256571181,0.5703323431736231,0.0003500732820583011,0.41550663197441956,0.0258337184808569,1.865397284817865,0.00034956695031596177,0.4145244675474043,0.028113458425906065,1.879809948600103,0.9272110550310434,0.9200716877442928,3.032647552273708,3.0325474834950557,-0.001837120352771269,-0.0018376266845136083,-0.34866230668271087,-0.34964447110972613,-0.019909814084854906,-0.017630074139805742,1.295064941644242,1.3094776054264798
poly,durbin,native-better,,,1.25,10.1875,16,0.09816,16,0.1875,0.018405,3,0.067485,11,0.157143,4,0,0,0.0,0,0.429448,2,70,0,0.0,163,36595.6,14464266.4,520.3,4690.8,12610.9,5104611.6,44706419.4,43570714.8,1405199.0,35458001.3,50376.8,90123.1,66540.5,31292927.3,97480488.9,206896177.1,1438732.2,36141952.7,49920.9,93221.8,75233.6,31702439.2,98743083.0,209611891.9,6084.873762956067,10466.6651401271,135.16578298108175,410.8305408965275,573.9100684485915,7225.752097724893,251965.8789634477,42628.45617346938,2937.985401975656,31088.109016684895,1970.7738356064888,761.5026738116054,2141.159200578562,43890.97788346285,894976.5613405675,158784.83050442848,4335.2531080792905,45280.89813363751,3200.1734137039784,3212.4884366415386,2505.9713219960577,56997.02314214862,1402052.608503134,252538.9069058698,10,10,10,0.0024704915845115425,0.0025300695512632428,0.11091924618401977,0.9745963864867245,0.002373117081792243,0.03980781591803698,0.5355067162401927,2.122800762662029,0.0021263750547236273,0.039629955115377584,0.5589776649937697,2.1224368018121416,2.208700323694454,2.1804584265140234,4.810843541634989,4.748514639929662,-9.737450271929968e-05,-0.00034411652978791514,0.03727774636677374,0.03709988556411434,0.424587470056173,0.4480584188097499,1.1482043761753045,1.1478404153254171
poly,gramschmidt,wasm-better,,,1.25,9.666667,24,0.103448,24,0.166667,0.017241,4,0.034483,8,0.082474,4,0,0,0.0,0,0.418103,3,97,0,0.0,232,3344647800.2,2909464486.1,7940292.6,108958954.3,1486957.5,741850512.9,17558431900.9,8062702604.3,3330122789.6,3644784506.7,7721517.3,109685096.4,1536323.1,2919508628.0,16083379840.1,18238903741.8,3341744538.2,3645781572.0,8446621.3,106636016.9,1546817.3,2920145866.7,16689615321.7,18242838101.8,19941705.067921013,647770.2288360938,2376851.912912596,6130479.398021371,3424.382288173431,448170.696895837,1133368933.2710412,2635306.9692270285,20566881.159533035,522992.65312061534,3766222.1972167003,11437374.942442313,3619.791106618712,383482.8729274071,1059899778.5944444,2160702.5663010553,11307540.312206807,334903.1757306105,5496811.503556949,8950326.449563544,1324.6817689123973,263876.4546474883,584297976.1143459,1381639.3548062758,10,10,10,0.002004389663609276,1.1495750562273894,0.07287416303700704,0.4591926346160061,0.000529705490961665,0.9166058010345333,0.07920983496524428,1.093065223503413,0.0005262266003483104,0.9136679503214593,0.07039714194024266,1.1340218239654904,0.9505185551817149,0.9159918112776122,2.2626207361376234,2.262132765764277,-0.001474684172647611,-0.0014781630632609657,-0.23296925519285616,-0.23590710590593011,0.006335671928237238,-0.002477021096764384,0.6338725888874069,0.6748291893494843
poly,lu,similar,,,1.25,8.0,20,0.125,20,0.1,0.0125,2,0.0375,6,0.095238,4,0,0,0.0,0,0.39375,4,63,0,0.0,160,13941617300.1,17413686507.9,67629795.8,920294147.9,7835963.9,3412604362.8,78052399228.3,48423188877.0,13687010568.4,29416111615.9,45627787.8,859514792.9,8015729.7,18748236169.4,71445850819.5,135129862115.3,13682824391.3,29416422357.8,44289731.3,816178732.5,8017002.6,18748352286.2,71075555478.3,135131023386.3,129242968.87948988,2071512.40851695,12346232.273178134,59647423.917316176,7175.466139716823,1524699.8149734363,2759644458.0257306,8292195.374533503,99365483.46502435,1075792.5445798803,3852607.3681648336,72298568.4991801,9642.476687956067,852845.9439197312,1593290322.8492248,4422233.28020875,97595590.97733748,1077147.0486462123,3789338.20590814,56750341.17296116,6514.38188762208,843980.3532512356,1367487413.940129,4281762.912203489,10,10,10,0.0022961829344819475,0.8006126269572591,0.07348715185717851,0.6203933428793674,0.00042761104963346736,0.465142369281759,0.054264745620531095,1.9012306337522287,0.0004275458036464732,0.46528959187800656,0.05308551775595624,1.8913605278029453,0.9106133338759642,0.9153575229702277,2.7906262788588134,2.7906022971461892,-0.0018685718848484802,-0.0018686371308354742,-0.3354702576755001,-0.33532303507925254,-0.019222406236647414,-0.02040163410122227,1.2808372908728614,1.270967184923578
poly,ludcmp,similar,,,1.25,8.166667,36,0.122449,36,0.111111,0.013605,4,0.044218,13,0.097015,4,0,0,0.0,0,0.455782,4,134,0,0.0,294,13879199914.9,17420892805.7,78329262.5,849538776.5,7819310.3,3414146989.3,75364367757.1,45779545523.0,13720662804.7,29425112859.0,56720167.0,858811281.0,8024654.0,18750975813.4,72013884400.6,132519613532.4,13705226518.6,29425435365.3,49629205.1,915985638.4,8028285.8,18751135347.6,71693514816.4,132520884202.7,131360681.76049446,1695740.928975189,12931003.742630882,36925592.50857131,12816.429421731129,1179276.9104447276,3087532981.9726744,6755449.196189788,54054475.709190615,990547.437130282,13250425.45496459,90759472.21939965,14001.743058157717,675232.466265384,1229253211.547565,4005968.8071456794,72372138.48169163,460182.6147946274,10816716.559313772,59270962.61657792,9615.222084451865,314987.01139832754,916965625.102915,1901039.2360525252,10,10,10,0.0022902676201422677,0.7966985429333918,0.09220210385535003,0.6074428391749781,0.00042814931742400116,0.46576121469257564,0.054181204398236996,1.8484361457528324,0.0004279592742189633,0.46629091519366533,0.06604497199193171,1.840195326712523,0.951291929462857,0.9555428718343576,2.894761900511233,2.894734144222142,-0.0018621183027182665,-0.0018623083459233043,-0.3309373282408162,-0.3304076277397265,-0.03802089945711304,-0.026157131863418323,1.2409933065778542,1.232752487537545
poly,trisolv,similar,,,1.25,13.375,8,0.074766,8,0.125,0.009346,1,0.028037,3,0.073171,4,0,0,0.0,0,0.383178,2,41,0,0.0,107,690985.3,20467683.4,12165.1,27782.5,18321.4,12240751.2,74324799.1,80351399.4,2060989.7,33475833.6,61417.9,113923.8,69607.2,33417800.0,117933270.9,202654602.9,2086939.9,34121354.7,62472.1,116417.5,77516.2,33767792.8,120238615.2,205143903.8,3452.5633327524574,43476.18224882831,2501.74883054057,2777.5754915233374,678.8736095752867,27634.291639193525,245837.32717273192,207174.24629480857,4728.543446159923,63376.35477614034,1200.8505735519304,1825.0338687877063,1566.8704690135266,81722.8187907827,1085877.514756149,331035.4202577273,4004.548259999698,80066.57695949764,2542.4319263256575,2988.594625126218,1626.9398541092091,108141.79752302518,1479428.4781981613,431398.081262617,10,10,10,0.001496754545587039,0.03375981963840618,0.4378691622424188,1.0810846497128306,0.002295566087458343,0.061162281461234,0.5366212124465823,1.706139940640301,0.00208293783552478,0.0615664937467009,0.5391138638282782,1.7183836363856841,1.617745579617719,1.5867284180792358,2.5530843934499043,2.5221042124127586,0.0007988115418713039,0.000586183289937741,0.027402461822827823,0.027806674108294724,0.09875205020416356,0.10124470158585941,0.6250552909274705,0.6372989866728536
poly,deriche,similar,,,1.25,10.604167,48,0.094303,48,0.458333,0.043222,22,0.074656,38,0.157025,4,0,0,0.0,0,0.475442,3,242,0,0.0,509,51340434.1,120276073.6,626204.2,19236566.0,58013.9,72104130.9,1044977839.9,813347073.9,52709802.3,308149967.0,125624.3,18778650.7,107647.5,183208811.9,1113663220.1,1372778352.4,52751488.9,309259486.3,133645.0,18786562.5,117095.5,184033739.1,1117827691.9,1377863889.8,42498.885884612726,430272.1714672636,25786.34488682376,84685.2569603733,3271.3621848466187,313322.6118713404,7676081.038730788,1993206.2056152155,46099.15220249615,413690.35254778125,11628.721502765851,82765.75864725429,2475.7195699208114,405273.2764220644,5275442.369881439,1915619.2920799402,46999.74352991498,651035.244412397,19614.178403503025,110331.6207351977,2020.69389896969,549637.9890898798,7991430.018642943,3324927.5683249123,10,10,10,0.0008045849700408773,0.42685492270675524,0.03255280594259911,0.7783390640875542,0.000636271917163911,0.17057355145713438,0.007113861303790941,1.2326263696849464,0.0005875672620963053,0.17105243532283096,0.006689740493442375,1.2326692016251855,1.0697142553826515,1.0657290303941496,1.6940663266828284,1.6878137223971639,-0.00016831305287696627,-0.000217017707944572,-0.25628137124962086,-0.2558024873839243,-0.025438944638808164,-0.02586306544915673,0.4542873055973923,0.4543301375376313
poly,floyd-warshall,native-better,,,1.266667,8.4,15,0.119048,15,0.0,0.0,0,0.039683,5,0.111111,4,0,0,0.0,0,0.357143,2,45,0,0.0,126,1379540195.9,65907787222.3,5916440.9,11017135.2,7935376.2,11032160447.4,49007720060.5,165075813195.4,1382075245.5,65970453267.2,5803743.0,11358793.3,8008830.3,43982602618.8,67476476031.9,286144689818.0,1382105846.8,65970942257.8,5743741.3,11341644.5,8016192.9,43982926012.9,67107822044.1,286146617724.8,138947.15390906486,828416.8745235858,406625.20610875695,132914.23349145974,8615.756029249877,558886.8622836106,965221880.9830729,3370042.4586194525,159978.98899562593,748760.2583823057,421538.22214124305,107185.43169775208,8502.980798258717,540012.0229573969,963452844.7000891,3149362.238785923,84626.7362950916,579993.2865520936,349492.4807816328,63748.314589050104,10066.97433801348,367656.5315187412,568699854.0676852,2327586.7543490375,10,10,10,0.0007192948505267766,0.02093136872046632,0.5370217204922747,3.368363453586782,0.00018225692619106072,0.020950221408071342,0.5064293189581105,4.263983079897279,0.00018209086827837448,0.020949912832979686,0.5109471443590755,4.240658473076202,1.3693316473660768,1.3768540129718407,1.7334254618275826,1.7334137829101042,-0.0005370379243357159,-0.0005372039822484022,1.885268760502129e-05,1.854411251336549e-05,-0.030592401534164204,-0.02607457613319919,0.8956196263104967,0.8722950194894201
poly,nussinov,native-better,,,1.351351,10.513514,37,0.100257,39,0.0,0.0,0,0.079692,31,0.209459,4,0,0,0.0,0,0.380463,4,148,0,0.0,389,2473618210.2,5248655736.2,2154668.0,59864808.4,3007488.4,1333915819.6,9690555238.8,18414712191.5,2451581187.1,5266001082.6,1168580.1,63212977.3,3132243.1,2645465208.1,10051703473.4,34137760775.3,2457343648.5,5266761106.1,1348915.1,63512688.0,3141642.7,2645876891.6,10165351923.4,34140642430.9,10422850.635073463,565723.6471683901,1965827.8868412327,1577905.1627950848,16536.556851076602,425151.1166975321,212663951.02518502,2361008.0437172567,10982855.085303653,205483.8878962768,316974.690904302,1036544.4156108367,5571.2221170743205,149256.42623009573,131836480.92414995,932688.6461798319,456837.8068678718,132555.29214933244,301766.05370034213,732767.9629832808,3333.1650974212025,136862.03165576333,44251090.93426846,645721.8114175743,10,10,10,0.0022546313311599024,0.47128604628027804,0.03599223078779619,1.9002742090328697,0.0011873729688535145,0.4665758706340197,0.021238513791134145,3.3585302986225587,0.0011840046470501908,0.4655489333643609,0.01848639551423249,3.3962164587961987,1.048995818392218,1.0372680641821224,1.8539872942819542,1.8538308076874295,-0.001067258362306388,-0.0010706266841097117,-0.004710175646258363,-0.005737112915917164,-0.014753716996662045,-0.0175058352735637,1.458256089589689,1.495942249763329
poly,adi,similar,,,1.25,17.857143,28,0.056,28,0.5,0.028,14,0.092,46,0.211982,4,0,0,0.0,0,0.434,4,217,0,0.0,500,1860294760.0,5270341441.5,10446233.2,51925424.2,2061919.8,1521074335.5,32813660743.3,26572573965.9,1872763073.6,11517367873.7,3923369.9,44005512.9,2113822.5,3531488281.3,32051572886.3,42633578639.5,1874042521.4,11518118426.4,3604409.2,44733835.3,2122820.3,3531962207.8,32010241038.2,42636626730.6,11789063.06195144,385331.8793989687,1139774.0599183878,1858837.3589551323,6530.612627379534,271645.83030903124,379059587.5295556,1605417.259979965,4354319.853860875,196851.11395373524,858445.7840628088,1897423.4950510846,6833.947000900112,131618.9735672825,212675363.74821737,834963.0558366561,4507955.757961372,282345.1297859471,670380.6963482765,2120881.2814659043,7616.760175210158,228173.66349859184,175244320.13312745,1268073.124576698,10,10,10,0.001355568069145165,0.3529742390790033,0.20117761888211977,0.8098021788478957,0.0006010314310022782,0.16270387679854184,0.08057456231569754,1.3319683122572807,0.0005985642119197027,0.16260339116860797,0.08915632704737773,1.330155583650721,0.9755156941681966,0.9767752868854901,1.6045350663174234,1.6044203581561474,-0.0007545366381428868,-0.0007570038572254623,-0.19027036228046149,-0.19037084791039535,-0.12060305656642223,-0.11202129183474203,0.522166133409385,0.5203534048028253
poly,fdtd-2d,native-better,,,1.25,8.40625,32,0.118959,32,0.09375,0.011152,3,0.070632,19,0.174312,4,0,0,0.0,0,0.405204,2,109,0,0.0,269,543055009.3,3324661818.5,10233545.4,12138682.7,1529993.2,469389687.6,7263408468.5,8966001295.2,545081296.2,8433906367.9,3315719.4,4165025.4,1582183.9,3633082892.5,8701827803.1,27803550755.6,545173159.4,8434594035.3,3271048.5,4127343.7,1591166.7,3633517633.2,8573136101.6,27806326586.1,268944.7626860069,356959.5894524637,747714.0704298076,692296.5598970897,2346.0290232172797,240997.94842335186,482200856.4301931,1499018.33239367,188582.81428168074,297857.37034675624,174605.26861352148,185454.64912790825,2811.112529863499,238325.75168324207,336881126.16925114,1327396.5907792577,151224.85108695258,313823.3990265482,151532.30915495663,149380.1287432318,2634.0063296135318,241904.1167863217,260627988.5094563,1371243.0798210406,10,10,10,0.0032595373107212676,0.16334142807493487,0.8430523849181758,1.234406867531107,0.0004379135759411952,0.06463537629889135,0.7925311623551001,3.2434253062785876,0.00043549347670161916,0.06462975428261987,0.7960862375533172,3.195139157510686,1.1803185981870683,1.1980364096055105,3.1013074469425153,3.100997851794287,-0.0028216237347800724,-0.0028240438340196485,-0.09870605177604352,-0.098711673792315,-0.050521222563075674,-0.0469661473648586,2.0090184387474803,1.960732289979579
poly,heat-3d,native-better,,,1.25,14.035714,28,0.071247,28,0.357143,0.025445,10,0.089059,35,0.236486,4,0,0,0.0,0,0.37659,5,148,0,0.0,393,841652265.2,5772218893.9,767685.6,2136750.5,14083666.6,877760908.2,8724977403.1,20752675169.8,843261714.8,16470232497.6,270110.4,1506053.5,14143176.1,3337284411.1,12968361736.3,54518222625.0,843297259.7,16470871162.0,272905.6,1518060.5,14165470.9,3337694820.2,12938975757.7,54520772551.1,31680.525440369034,151297.38220367822,80040.01153617552,109223.10000407406,1514.5181998833398,105017.09695071763,226276549.3889771,643901.646498304,17778.691682875888,278633.9727144083,10942.66603915354,24529.484323292785,4740.900089176611,229033.75810537033,87637203.55582006,1348622.910183625,45566.091342494045,242549.73689739805,15152.627012428502,30899.186739567525,26147.045626396965,169864.86013482852,70629854.09783657,1131157.8625742241,10,10,10,0.01604499182913145,0.14581087111742183,0.3592771360062862,2.3785362655984112,0.004244088109634656,0.051199311281456314,0.1797725452971077,4.213685346666997,0.004237929513277017,0.05119913850171076,0.1793498039744272,4.2039406159065535,1.4829810049826329,1.4863490341754142,2.6271684062419327,2.6270455340782655,-0.011800903719496793,-0.011807062315854433,-0.09461155983596552,-0.09461173261571107,-0.17950459070917849,-0.17992733203185898,1.835149081068586,1.8254043503081423
poly,jacobi-1d,native-better,,,1.25,9.833333,12,0.101695,12,0.0,0.0,0,0.127119,15,0.348837,4,0,0,0.0,0,0.364407,2,43,0,0.0,118,20670.5,10918234.8,541.7,4689.7,9232.7,4563683.4,37268102.5,32330454.2,1395483.5,30483020.0,50170.2,91355.4,61630.9,25299000.0,83906128.7,152981403.9,1425337.3,31144580.4,51051.9,94823.8,71983.4,25672015.9,84302407.5,155547340.7,552.4841375299598,13002.925822889227,142.27598376238893,296.9036693759256,469.3925270436721,9236.166956289031,1036692.6392808851,53277.16484949269,11876.168847738705,171099.34769341184,6558.64687602896,8251.580632420273,1060.5339797584147,106273.43888291201,4433236.352294565,777518.8607103556,13790.216016759443,133824.87180490748,5213.710332702934,6254.961440506427,1853.9146690179682,111178.27454083748,1955347.2059870567,636926.070253239,10,10,10,0.002023080742191713,0.0018932089645113694,0.1155084546985948,0.8675100697707913,0.0028039636731449673,0.04576517909998878,0.538386987233163,1.8451114898468348,0.00243610024111625,0.04577904354621032,0.5491760749775054,1.8232446934475242,2.262052582365845,2.251419392763557,4.81117090832581,4.731804971054196,0.0007808829309532543,0.0004130194989245368,0.04387197013547741,0.04388583458169895,0.4228785325345682,0.4336676202789106,0.9776014200760436,0.9557346236767329
poly,jacobi-2d,native-better,,,1.25,10.45,20,0.095694,20,0.0,0.0,0,0.129187,27,0.350649,4,0,0,0.0,0,0.368421,2,77,0,0.0,209,441978050.9,3819380020.5,15331542.2,17019230.4,1326707.4,440317765.0,6534262877.8,10230770420.1,455906652.6,10152993399.2,243782.1,926781.3,1380779.8,3406305830.9,9189693150.4,30554261497.4,455183465.4,10153685537.3,237166.5,918370.5,1389960.7,3406774615.0,9153905737.4,30557124188.3,292065.7846899286,285563.7022363856,637643.5688799471,612465.7191597119,2532.662463802825,191594.17344596822,385732586.6898157,1236503.230371688,772378.5887237759,311830.33269220946,41038.79167987824,68103.33514112537,3112.206284222733,252731.93624580724,479381132.99241173,1375401.742206432,1147265.5606213477,281815.7270834075,24166.501605183432,37993.72053744905,2865.637569159335,184837.87718433497,325962638.6509903,1233432.0156674557,10,10,10,0.0030130680736899177,0.11571984157840885,0.9008363973966766,1.5657114829063268,0.0004079990187434222,0.044829383747198394,0.2582470800183586,3.3381515022001085,0.00040535990264713726,0.04490366876786534,0.26304166905396126,3.3248402310440657,1.4009087036427892,1.4063855896618056,2.9867862275812187,2.9865064157212657,-0.0026050690549464955,-0.0026077081710427804,-0.07089045783121045,-0.0708161728105435,-0.642589317378318,-0.6377947283427154,1.7724400192937817,1.759128748137739
poly,seidel-2d,similar,,,1.25,14.25,12,0.070175,12,0.0,0.0,0,0.157895,27,0.465517,4,0,0,0.0,0,0.339181,2,58,0,0.0,171,269664994.9,6053081740.1,56805.8,3361711.4,1077567.2,2037828378.4,75762540482.0,38181972651.4,280111398.1,8068713014.8,131930.5,3415067.6,1124974.4,4058457619.4,75827218379.0,54285351049.3,280147134.6,8069338776.7,132083.4,3451572.4,1132390.7,4058803446.8,75832170669.0,54287775206.6,391431.79266677436,186954.72620785725,3764.375344374327,33867.35938661621,8377.50251566661,177928.56372038258,34236847.4219822,897355.0853701284,176876.02962493213,103331.67651123613,2088.157467987296,29156.180671990925,6264.036774406004,123429.66335907824,31149329.869098462,558298.1284480637,137267.55543276572,166105.79250110203,2402.9659543526172,32834.55694234354,3075.9281182902682,188580.28084009452,34773956.26525706,850131.07785415,10,10,10,0.0005287821150307325,0.04455003359917373,0.016897881239894656,0.5039690117106282,0.0002789961905873485,0.03471748334682854,0.03826760232524747,0.7158937259433179,0.00027719259519243554,0.03471574680946106,0.03863188535418743,0.7159085116108398,1.0009190582385044,1.0008536922942197,1.4218169318344387,1.4217534422572466,-0.000249785924443384,-0.000251589519838297,-0.009832550252345189,-0.009834286789712668,0.021369721085352816,0.02173400411429277,0.21192471423268966,0.21193949990021155
